pair_idx,pair_source,scene_name,sequence_name,sequence_b,split_a,split_b,rel_a,rel_b,yaw_diff_deg,pitch_diff_deg,geodesic_rot_deg,baseline,frame_idx_a,frame_idx_b,overlap_amount,metadata_scene,pose_source,quat_convention
1110,selp_metadata,StMarysChurch,seq4,seq10,,,StMarysChurch/seq4/frame00105.png,StMarysChurch/seq10/frame00045.png,47.565736,20.433572,53.542803,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2444,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00403.png,GreatCourt/seq5/frame00204.png,47.543531,1.964532,47.646178,,,,small,GreatCourt,selp_npy_quaternion,w2c
3984,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0382.png,Street/img/image2_000674.png,47.476921,2.183319,48.946521,,,,small,Street,selp_npy_quaternion,w2c
2377,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00052.png,StMarysChurch/seq3/frame00045.png,47.450403,2.087924,48.421569,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4757,selp_metadata,Street,img,img_west,,,Street/img/image2_002062.png,Street/img_west/image_west_0516.png,47.381527,4.684483,47.603264,,,,small,Street,selp_npy_quaternion,w2c
1469,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00035.png,StMarysChurch/seq4/frame00097.png,47.233619,16.991355,51.242484,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3774,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00117.png,GreatCourt/seq1/frame00491.png,47.181163,1.812595,47.289456,,,,small,GreatCourt,selp_npy_quaternion,w2c
2840,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0075.png,Street/img/image2_001986.png,47.172970,7.446570,47.816972,,,,small,Street,selp_npy_quaternion,w2c
2279,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00051.png,StMarysChurch/seq3/frame00045.png,47.168257,4.416153,48.606843,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4383,selp_metadata,Street,img,img_south,,,Street/img/image2_001430.png,Street/img_south/image_south_1_0406.png,47.142650,2.958199,47.300267,,,,small,Street,selp_npy_quaternion,w2c
3964,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0109.png,Street/img/image2_002392.png,47.122098,0.601512,49.809972,,,,small,Street,selp_npy_quaternion,w2c
4999,selp_metadata,Street,img,img_east,,,Street/img/image2_000588.png,Street/img_east/image_east_0392.png,47.099965,4.521190,47.307089,,,,small,Street,selp_npy_quaternion,w2c
2068,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0524.png,Street/img/image2_000030.png,47.086681,2.002747,47.334577,,,,small,Street,selp_npy_quaternion,w2c
3013,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00545.png,GreatCourt/seq5/frame00475.png,47.067148,1.378512,47.564021,,,,small,GreatCourt,selp_npy_quaternion,w2c
4200,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0373.png,Street/img/image2_000740.png,47.065247,0.033503,48.186058,,,,small,Street,selp_npy_quaternion,w2c
4307,selp_metadata,Street,img,img_north,,,Street/img/image2_001869.png,Street/img_north/image_north_1_0190.png,47.042813,4.224442,49.302884,,,,small,Street,selp_npy_quaternion,w2c
2970,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0473.png,Street/img/image2_000400.png,46.946187,14.489204,52.034664,,,,small,Street,selp_npy_quaternion,w2c
1828,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00361.png,GreatCourt/seq1/frame00194.png,46.924022,10.615481,48.134853,,,,small,GreatCourt,selp_npy_quaternion,w2c
1779,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0373.png,Street/img/image2_000741.png,46.898637,2.724233,49.357563,,,,small,Street,selp_npy_quaternion,w2c
579,selp_metadata,StMarysChurch,seq5,seq1,,,StMarysChurch/seq5/frame00022.png,StMarysChurch/seq1/frame00218.png,46.869805,0.042986,48.342353,,,,small,StMarysChurch,selp_npy_quaternion,w2c
761,selp_metadata,StMarysChurch,seq9,seq4,,,StMarysChurch/seq9/frame00098.png,StMarysChurch/seq4/frame00080.png,46.763672,22.072658,53.372494,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3335,selp_metadata,Street,img,img,,,Street/img/image2_000287.png,Street/img/image2_000249.png,46.679543,7.278307,47.265615,,,,small,Street,selp_npy_quaternion,w2c
3083,selp_metadata,Street,img,img_west,,,Street/img/image2_000181.png,Street/img_west/image_west_0115.png,46.641241,5.767963,49.332721,,,,small,Street,selp_npy_quaternion,w2c
4559,selp_metadata,Street,img,img,,,Street/img/image2_000026.png,Street/img/image2_000031.png,46.600895,0.916822,46.613316,,,,small,Street,selp_npy_quaternion,w2c
4977,selp_metadata,Street,img,img_west,,,Street/img/image2_000181.png,Street/img_west/image_west_0116.png,46.426409,3.360766,48.587433,,,,small,Street,selp_npy_quaternion,w2c
3383,selp_metadata,Street,img,img,,,Street/img/image2_002173.png,Street/img/image2_002171.png,46.340047,0.592240,47.004159,,,,small,Street,selp_npy_quaternion,w2c
1816,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00048.png,StMarysChurch/seq4/frame00108.png,46.310354,18.206672,50.280515,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1395,selp_metadata,Street,img_west,img,,,Street/img_west/image_west_0572.png,Street/img/image2_002430.png,46.300094,10.139139,48.017307,,,,small,Street,selp_npy_quaternion,w2c
4580,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0519.png,Street/img/image2_000299.png,46.218997,3.222830,46.330338,,,,small,Street,selp_npy_quaternion,w2c
2805,selp_metadata,Street,img,img_south,,,Street/img/image2_000920.png,Street/img_south/image_south_1_0276.png,46.154735,2.088889,46.595007,,,,small,Street,selp_npy_quaternion,w2c
4754,selp_metadata,Street,img,img,,,Street/img/image2_000283.png,Street/img/image2_000280.png,46.145803,0.707110,46.807486,,,,small,Street,selp_npy_quaternion,w2c
1007,selp_metadata,StMarysChurch,seq1,seq5,,,StMarysChurch/seq1/frame00223.png,StMarysChurch/seq5/frame00028.png,46.124980,21.919767,53.181049,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4694,selp_metadata,Street,img,img_east,,,Street/img/image2_000588.png,Street/img_east/image_east_0391.png,46.090317,6.972347,46.621908,,,,small,Street,selp_npy_quaternion,w2c
2169,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00106.png,GreatCourt/seq5/frame00264.png,46.067151,3.943900,46.229386,,,,small,GreatCourt,selp_npy_quaternion,w2c
2489,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0227.png,Street/img/image2_001301.png,46.045846,10.669286,47.206500,,,,small,Street,selp_npy_quaternion,w2c
3571,selp_metadata,Street,img,img_west,,,Street/img/image2_000211.png,Street/img_west/image_west_0113.png,45.925225,5.438361,46.526404,,,,small,Street,selp_npy_quaternion,w2c
3085,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00142.png,GreatCourt/seq3/frame00141.png,45.831111,0.200243,45.933716,,,,small,GreatCourt,selp_npy_quaternion,w2c
4901,selp_metadata,Street,img,img_west,,,Street/img/image2_000180.png,Street/img_west/image_west_0115.png,45.779342,5.912685,48.149974,,,,small,Street,selp_npy_quaternion,w2c
1923,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00202.png,GreatCourt/seq3/frame00199.png,45.778775,1.126505,46.370315,,,,small,GreatCourt,selp_npy_quaternion,w2c
5148,selp_metadata,Street,img,img_west,,,Street/img/image2_002480.png,Street/img_west/image_west_0602.png,45.670023,5.039714,46.604294,,,,small,Street,selp_npy_quaternion,w2c
446,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00050.png,StMarysChurch/seq3/frame00045.png,45.652991,6.454803,47.030300,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4810,selp_metadata,Street,img,img_west,,,Street/img/image2_001752.png,Street/img_west/image_west_0457.png,45.596760,12.282259,47.595457,,,,small,Street,selp_npy_quaternion,w2c
4457,selp_metadata,Street,img,img,,,Street/img/image2_000292.png,Street/img/image2_000251.png,45.596543,5.981778,46.611962,,,,small,Street,selp_npy_quaternion,w2c
797,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00052.png,StMarysChurch/seq4/frame00064.png,45.539899,13.784188,49.716332,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2560,selp_metadata,Street,img,img_west,,,Street/img/image2_000358.png,Street/img_west/image_west_0156.png,45.498190,9.733967,47.600307,,,,small,Street,selp_npy_quaternion,w2c
4998,selp_metadata,Street,img,img_east,,,Street/img/image2_001839.png,Street/img_east/image_east_0137.png,45.397792,0.177146,45.595342,,,,small,Street,selp_npy_quaternion,w2c
2204,selp_metadata,GreatCourt,seq4,seq3,,,GreatCourt/seq4/frame00045.png,GreatCourt/seq3/frame00481.png,45.378116,0.678277,45.629547,,,,small,GreatCourt,selp_npy_quaternion,w2c
4015,selp_metadata,Street,img,img_east,,,Street/img/image2_000653.png,Street/img_east/image_east_0364.png,45.342868,2.190220,45.434646,,,,small,Street,selp_npy_quaternion,w2c
1897,selp_metadata,Street,img,img_west,,,Street/img/image2_000212.png,Street/img_west/image_west_0113.png,45.310993,4.436922,45.756074,,,,small,Street,selp_npy_quaternion,w2c
3615,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00114.png,GreatCourt/seq1/frame00493.png,45.159631,0.580125,45.246456,,,,small,GreatCourt,selp_npy_quaternion,w2c
40,selp_metadata,StMarysChurch,seq5,seq13,,,StMarysChurch/seq5/frame00044.png,StMarysChurch/seq13/frame00330.png,45.157182,0.949599,46.954396,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4477,selp_metadata,Street,img,img_west,,,Street/img/image2_000357.png,Street/img_west/image_west_0156.png,45.146462,9.856876,47.102099,,,,small,Street,selp_npy_quaternion,w2c
4213,selp_metadata,Street,img,img,,,Street/img/image2_000140.png,Street/img/image2_000198.png,45.092763,0.264401,45.101482,,,,small,Street,selp_npy_quaternion,w2c
3665,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0508.png,Street/img/image2_000251.png,45.014261,4.775956,46.323990,,,,small,Street,selp_npy_quaternion,w2c
1759,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00051.png,StMarysChurch/seq4/frame00063.png,44.966190,13.857565,49.822573,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4028,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0391.png,Street/img/image2_000640.png,44.928160,1.919831,45.436657,,,,small,Street,selp_npy_quaternion,w2c
3156,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0586.png,Street/img/image1_000278.png,44.844195,3.606425,46.204114,,,,small,Street,selp_npy_quaternion,w2c
3812,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0494.png,Street/img/image2_000388.png,44.830906,7.787077,45.744484,,,,small,Street,selp_npy_quaternion,w2c
1292,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00131.png,GreatCourt/seq1/frame00171.png,44.823254,1.533835,45.141992,,,,small,GreatCourt,selp_npy_quaternion,w2c
2736,selp_metadata,GreatCourt,seq3,seq5,,,GreatCourt/seq3/frame00137.png,GreatCourt/seq5/frame00138.png,44.704761,3.283602,44.981382,,,,small,GreatCourt,selp_npy_quaternion,w2c
3670,selp_metadata,Street,img,img_south,,,Street/img/image2_001431.png,Street/img_south/image_south_1_0406.png,44.689357,5.402667,45.205460,,,,small,Street,selp_npy_quaternion,w2c
2962,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00331.png,GreatCourt/seq3/frame00354.png,44.660782,6.324989,45.160266,,,,small,GreatCourt,selp_npy_quaternion,w2c
2974,selp_metadata,Street,img,img_west,,,Street/img/image2_001752.png,Street/img_west/image_west_0456.png,44.541184,12.096298,46.428190,,,,small,Street,selp_npy_quaternion,w2c
2163,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00054.png,StMarysChurch/seq4/frame00065.png,44.511411,19.765007,49.932429,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3167,selp_metadata,Street,img,img_west,,,Street/img/image2_000356.png,Street/img_west/image_west_0156.png,44.500973,10.566092,46.353416,,,,small,Street,selp_npy_quaternion,w2c
3918,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0422.png,Street/img/image2_000573.png,44.421169,7.598800,45.033988,,,,small,Street,selp_npy_quaternion,w2c
4926,selp_metadata,Street,img,img,,,Street/img/image2_000872.png,Street/img/image2_000846.png,44.401544,2.878487,44.569563,,,,small,Street,selp_npy_quaternion,w2c
5030,selp_metadata,Street,img,img_east,,,Street/img/image2_000589.png,Street/img_east/image_east_0391.png,44.381890,3.609421,44.930835,,,,small,Street,selp_npy_quaternion,w2c
3508,selp_metadata,Street,img,img_east,,,Street/img/image2_001322.png,Street/img_east/image_east_0239.png,44.306479,5.151428,44.945031,,,,small,Street,selp_npy_quaternion,w2c
3221,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00118.png,GreatCourt/seq1/frame00489.png,44.209029,1.126955,44.272398,,,,small,GreatCourt,selp_npy_quaternion,w2c
5169,selp_metadata,Street,img,img,,,Street/img/image2_000857.png,Street/img/image2_000861.png,44.201381,0.098979,44.208734,,,,small,Street,selp_npy_quaternion,w2c
4088,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0372.png,Street/img/image2_000739.png,44.184972,6.074537,46.239160,,,,small,Street,selp_npy_quaternion,w2c
2036,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00333.png,GreatCourt/seq3/frame00353.png,44.181252,6.867999,44.772233,,,,small,GreatCourt,selp_npy_quaternion,w2c
3744,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00204.png,GreatCourt/seq3/frame00200.png,44.177004,1.221524,44.281982,,,,small,GreatCourt,selp_npy_quaternion,w2c
1513,selp_metadata,StMarysChurch,seq5,seq1,,,StMarysChurch/seq5/frame00021.png,StMarysChurch/seq1/frame00218.png,44.141326,2.392087,45.850962,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3871,selp_metadata,Street,img,img,,,Street/img/image2_001808.png,Street/img/image2_001789.png,44.092765,9.087651,46.220487,,,,small,Street,selp_npy_quaternion,w2c
2378,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00049.png,StMarysChurch/seq4/frame00060.png,44.042039,26.705087,51.939661,,,,small,StMarysChurch,selp_npy_quaternion,w2c
952,selp_metadata,Street,img_west,img,,,Street/img_west/image_west_0571.png,Street/img/image2_002429.png,43.951650,11.475904,45.520958,,,,small,Street,selp_npy_quaternion,w2c
3358,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00188.png,GreatCourt/seq3/frame00315.png,43.931511,0.749408,43.941635,,,,small,GreatCourt,selp_npy_quaternion,w2c
3304,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0508.png,Street/img/image2_000244.png,43.879998,1.653028,43.910636,,,,small,Street,selp_npy_quaternion,w2c
1192,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00127.png,GreatCourt/seq1/frame00166.png,43.716188,0.732505,43.823958,,,,small,GreatCourt,selp_npy_quaternion,w2c
5080,selp_metadata,Street,img,img_east,,,Street/img/image2_000653.png,Street/img_east/image_east_0365.png,43.655613,2.759403,43.766251,,,,small,Street,selp_npy_quaternion,w2c
3807,selp_metadata,Street,img,img,,,Street/img/image2_000281.png,Street/img/image2_000278.png,43.596122,9.205843,44.890699,,,,small,Street,selp_npy_quaternion,w2c
5043,selp_metadata,Street,img,img,,,Street/img/image2_001266.png,Street/img/image2_001270.png,43.583404,4.647179,43.927165,,,,small,Street,selp_npy_quaternion,w2c
1649,selp_metadata,StMarysChurch,seq2,seq10,,,StMarysChurch/seq2/frame00057.png,StMarysChurch/seq10/frame00018.png,43.530803,8.366103,44.338741,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3977,selp_metadata,Street,img,img_north,,,Street/img/image2_001868.png,Street/img_north/image_north_1_0191.png,43.488674,0.780790,44.178185,,,,small,Street,selp_npy_quaternion,w2c
2670,selp_metadata,StMarysChurch,seq3,seq3,,,StMarysChurch/seq3/frame00049.png,StMarysChurch/seq3/frame00046.png,43.466788,3.932659,44.293771,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4769,selp_metadata,Street,img,img_south,,,Street/img/image2_000831.png,Street/img_south/image_south_1_0264.png,43.431362,0.789226,43.696638,,,,small,Street,selp_npy_quaternion,w2c
1833,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0044.png,Street/img/image1_000218.png,43.423839,2.018452,43.789555,,,,small,Street,selp_npy_quaternion,w2c
1645,selp_metadata,StMarysChurch,seq5,seq1,,,StMarysChurch/seq5/frame00029.png,StMarysChurch/seq1/frame00223.png,43.386190,21.572115,50.210153,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4634,selp_metadata,Street,img,img,,,Street/img/image2_000873.png,Street/img/image2_000843.png,43.236414,5.594308,43.584963,,,,small,Street,selp_npy_quaternion,w2c
995,selp_metadata,StMarysChurch,seq5,seq13,,,StMarysChurch/seq5/frame00045.png,StMarysChurch/seq13/frame00330.png,43.174747,1.085381,44.240963,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4271,selp_metadata,Street,img,img,,,Street/img/image2_000265.png,Street/img/image2_000262.png,43.076013,3.728768,43.230170,,,,small,Street,selp_npy_quaternion,w2c
1452,selp_metadata,Street,img_west,img,,,Street/img_west/image_west_0572.png,Street/img/image2_002429.png,42.979641,10.110374,44.487763,,,,small,Street,selp_npy_quaternion,w2c
783,selp_metadata,StMarysChurch,seq1,seq5,,,StMarysChurch/seq1/frame00221.png,StMarysChurch/seq5/frame00026.png,42.942444,23.568404,51.766357,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3708,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00314.png,GreatCourt/seq1/frame00244.png,42.895365,3.736018,43.381319,,,,small,GreatCourt,selp_npy_quaternion,w2c
4719,selp_metadata,Street,img,img,,,Street/img/image2_000291.png,Street/img/image2_000250.png,42.893887,4.687140,43.580534,,,,small,Street,selp_npy_quaternion,w2c
825,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00048.png,StMarysChurch/seq4/frame00107.png,42.789447,19.081864,47.234727,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1021,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00049.png,StMarysChurch/seq4/frame00061.png,42.760434,21.959401,48.878660,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2932,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00322.png,GreatCourt/seq3/frame00364.png,42.702315,3.825564,42.986146,,,,small,GreatCourt,selp_npy_quaternion,w2c
2858,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00314.png,GreatCourt/seq1/frame00245.png,42.463438,2.024627,42.770746,,,,small,GreatCourt,selp_npy_quaternion,w2c
4039,selp_metadata,Street,img,img_north,,,Street/img/image2_002143.png,Street/img_north/image_north_1_0131.png,42.254553,8.912376,43.233786,,,,small,Street,selp_npy_quaternion,w2c
4758,selp_metadata,Street,img,img_east,,,Street/img/image2_002111.png,Street/img_east/image_east_0066.png,42.205431,2.337082,42.457943,,,,small,Street,selp_npy_quaternion,w2c
3064,selp_metadata,Street,img,img,,,Street/img/image2_000873.png,Street/img/image2_000845.png,42.057666,4.467238,42.297025,,,,small,Street,selp_npy_quaternion,w2c
4844,selp_metadata,Street,img,img,,,Street/img/image2_000286.png,Street/img/image2_000241.png,41.864123,4.824476,42.518834,,,,small,Street,selp_npy_quaternion,w2c
4838,selp_metadata,Street,img,img_north,,,Street/img/image2_001868.png,Street/img_north/image_north_1_0190.png,41.846566,4.388752,43.120689,,,,small,Street,selp_npy_quaternion,w2c
1770,selp_metadata,GreatCourt,seq3,seq1,,,GreatCourt/seq3/frame00365.png,GreatCourt/seq1/frame00236.png,41.831048,0.818327,41.908394,,,,small,GreatCourt,selp_npy_quaternion,w2c
